UserID,SystemID,SegmentID,Type,Score,StartTime,EndTime
zhoeng2807,Combo-4,1744,TGT,73,1520628387.736,1520628393.848
zhoeng2807,Online-A-1710,1744,TGT,2,1520628381.839,1520628387.018
zhoeng2807,Combo-4,1756,CHK,94,1520628360.742,1520628367.538
zhoeng2807,Sogou,1744,TGT,2,1520628337.028,1520628360.046
zhoeng2807,Sogou,734,CHK,96,1520628330.6,1520628336.377
zhoeng2807,Combo-4,226,TGT,47,1520628325.35,1520628329.946
zhoeng2807,Reference-WMT,1744,TGT,77,1520628254.951,1520628260.222
zhoeng2807,Online-A-1710,226,TGT,48,1520628250.545,1520628254.283
zhoeng2807,Online-B-1710,226,TGT,47,1520628188.937,1520628249.877
zhoeng2807,Reference-PE,226,TGT,47,1520628188.937,1520628249.877
zhoeng2807,Combo-5,1744,TGT,91,1520628179.196,1520628188.242
zhoeng2807,Combo-6,1744,TGT,91,1520628179.196,1520628188.242
zhoeng2807,Reference-HT,226,TGT,87,1520628171.213,1520628178.552
zhoeng2807,Sogou,862,TGT,81,1520628157.306,1520628170.582
zhoeng2807,Combo-5,862,TGT,54,1520628128.431,1520628145.745
zhoeng2807,Reference-WMT,226,TGT,48,1520628123.402,1520628127.781
zhoeng2807,Sogou,226,TGT,49,1520628111.558,1520628122.762
zhoeng2807,Online-B-1710,862,TGT,47,1520628099.933,1520628110.898
zhoeng2807,Reference-HT,734,CHK,89,1520628087.809,1520628099.323
zhoeng2807,Combo-5,226,TGT,97,1520628081.062,1520628087.202
zhoeng2807,Combo-6,226,TGT,97,1520628081.062,1520628087.202
zhoeng2807,Reference-HT,862,TGT,92,1520628065.822,1520628080.433
zhoeng2807,Combo-4,862,TGT,52,1520628028.676,1520628056.301
zhoeng2807,Combo-5,617,CHK,78,1520628017.845,1520628027.983
zhoeng2807,Online-A-1710,862,TGT,70,1520627927.816,1520627942.895
zhoeng2807,Reference-WMT,862,TGT,77,1520627816.799,1520627927.203
zhoeng2807,Online-B-1710,1982,TGT,91,1520627753.699,1520627759.64
zhoeng2807,Reference-PE,1034,CHK,16,1520627722.871,1520627753.089
zhoeng2807,Reference-PE,1982,TGT,89,1520627536.14,1520627547.466
zhoeng2807,Combo-4,1982,TGT,94,1520627526.264,1520627535.499
zhoeng2807,Reference-HT,1982,TGT,93,1520627366.917,1520627525.695
zhoeng2807,Combo-5,1982,TGT,91,1520627357.006,1520627366.342
zhoeng2807,Reference-WMT,1982,TGT,96,1520627272.561,1520627356.418
zhoeng2807,Combo-6,1982,TGT,96,1520627202.562,1520627271.983
zhoeng2807,Online-A-1710,79,TGT,94,1520627196.324,1520627202.054
zhoeng2807,Combo-5,79,TGT,94,1520627196.324,1520627202.054
zhoeng2807,Combo-6,79,TGT,94,1520627196.324,1520627202.054
zhoeng2807,Sogou,79,TGT,94,1520627196.324,1520627202.054
zhoeng2807,Online-B-1710,1756,TGT,2,1520627189.51,1520627195.799
zhoeng2807,Combo-4,79,TGT,93,1520627162.852,1520627176.443
zhoeng2807,Online-B-1710,79,TGT,94,1520627157.452,1520627162.289
zhoeng2807,Reference-PE,79,TGT,94,1520627157.452,1520627162.289
zhoeng2807,Online-A-1710,1744,CHK,2,1520627105.396,1520627132.879
zhoeng2807,Reference-PE,1756,TGT,4,1520627093.98,1520627104.85
zhoeng2807,Combo-4,1756,TGT,96,1520627083.573,1520627093.441
zhoeng2807,Reference-HT,79,TGT,93,1520627063.279,1520627083.045
zhoeng2807,Reference-HT,1756,TGT,87,1520627029.076,1520627036.725
zhoeng2807,Sogou,734,TGT,71,1520626999.602,1520627014.987
zhoeng2807,Combo-6,734,TGT,95,1520626991.348,1520626999.139
zhoeng2807,Online-A-1710,1756,TGT,89,1520626977.007,1520626990.841
zhoeng2807,Combo-5,1756,TGT,92,1520626963.175,1520626976.518
